barcode,control symbol,title,series,series title,contents dates,contents start year,contents end year,access status,access decision reasons,access decision date
12332,1911/21007,Salvatore Pagano Naturalization Issued to Immigration T/N 61/31000.,A1,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1961 - 1961,1961,1961,Closed,Pre Access Recorder,1981-07-28 00:00:00
15403,1913/6809,Meeting of Commonwealth Literary Fund (Missing as at 26/8/98).,A1,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1913 - 1913,1913,1913,Closed,Pre Access Recorder,1981-09-28 00:00:00
33093,1915/11532,Wilhelm CA Simonsen - Naturalization Issued to Immigration (Missing),A1,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1961 - 1961,1961,1961,Closed,Pre Access Recorder,1981-12-03 00:00:00
46663,1907/554,Report of Conference of Statisticians (File Cover Only),A2,"Correspondence files, annual single number series",1904 - 1920,1904,1920,Closed,Pre Access Recorder,1973-06-20 00:00:00
47046,1915/346,Rossino - Mario,A2,"Correspondence files, annual single number series",1915 - 1915,1915,1915,Closed,Pre Access Recorder,1973-06-28 00:00:00
47231,1916/145,Immigration to Australia of Persons suffering from disease,A2,"Correspondence files, annual single number series",1916 - 1916,1916,1916,Closed,Pre Access Recorder,1973-07-03 00:00:00
48569,1919/369,Naval Matters. Petition from JGH Rubie relative to his Removal from Royal Australian Naval College,A2,"Correspondence files, annual single number series",1918 - 1919,1918,1919,Closed,Pre Access Recorder,1973-09-13 00:00:00
49365,1920/1349,Science & Industry - Resignations,A2,"Correspondence files, annual single number series",1920 - 1920,1920,1920,Closed,Pre Access Recorder,1987-04-22 00:00:00
54990,1,Glass plate negative photograph of Norfolk Island - Mission Chapel,A88,Negatives of photographs of Norfolk Island,1914 - 1914,1914,1914,Closed,Pre Access Recorder,2002-02-26 00:00:00
55515,G1924/1823,ORDERS FOR CONVEYANCE OF MEMBERS F. N. STATEMENT OF ACCOUNTS.,A106,"Correspondence files, annual single number series with 'G' [General] prefix",01 Jan 1800 - 01 Jan 1800,1800,1800,Closed,Pre Access Recorder,1987-04-22 00:00:00
55545,G1924/3039,Increments to Permanent Professional Officers.,A106,"Correspondence files, annual single number series with 'G' [General] prefix",1918 - 1925,1918,1925,Closed,Withheld pending adv,2012-07-16 00:00:00
58004,2,Glass plate negative photograph of Norfolk Island - Landing at Cascade Station,A88,Negatives of photographs of Norfolk Island,1914 - 1914,1914,1914,Closed,Pre Access Recorder,2002-02-26 00:00:00
58254,NN,"ANNUAL SINGLE NUMBER SYSTEM WITH ""B"" PREFIX eg B 09/1234 1 2",A101,"Correspondence files, 'B' Series (NSW, Vic Tas)",01 Jan 1800 - 01 Jan 1800,1800,1800,Closed,Pre Access Recorder,1987-04-22 00:00:00
58255,WHOLE SERIES,Department Home Affairs Correspondence files 'B' series (NSW Vic Tas),A101,"Correspondence files, 'B' Series (NSW, Vic Tas)",1904 - 1909,1904,1909,Closed,Pre Access Recorder,1975-10-07 00:00:00
58449,L1915/177,Right to conpensation. Land vested in Minister of Public Instruction,A209,"Correspondence Files, Administrative Lands Series",1912 - 1915,1912,1915,Closed,Pre Access Recorder,1971-05-24 00:00:00
61459,DSG24/856,Canberra's 1st 100 years by Dr. Robinson,A361,"Correspondence files, annual single number series with 'DSG' [District Surveyor General] prefix",1924 - 1924,1924,1924,Closed,Pre Access Recorder,1979-11-14 00:00:00
61995,C82067,Heinrich Johannes RATHJENS Applicant for naturalization,A367,"Correspondence files, single number series with year prefix, 1916-1927, and 'C' prefix, 1927-1953 [Main correspondence files series of the agency]",1949 - 1950,1949,1950,Closed,Pre Access Recorder,1981-11-30 00:00:00
62330,C7106,Industrial - Compensation - R C White (Ganger),A292,"Correspondence files, single number series with 'C' [Commonwealth Departments] prefix",1934 - 1943,1934,1943,Closed,Pre Access Recorder,1980-10-03 00:00:00
62579,C24002 PART 5,Cartage of sand and gravel to sandwash,A292,"Correspondence files, single number series with 'C' [Commonwealth Departments] prefix",1952 - 1953,1952,1953,Closed,Pre Access Recorder,1980-09-09 00:00:00
62581,C24021 PART 3,"Section 14, Ainslie - Multiple dwelling units - 72 flats",A292,"Correspondence files, single number series with 'C' [Commonwealth Departments] prefix",1950 - 1951,1950,1951,Closed,Pre Access Recorder,1980-09-09 00:00:00
62582,C24021 PART 4,"Section 14, Ainslie - Multiple dwelling units - 72 flats",A292,"Correspondence files, single number series with 'C' [Commonwealth Departments] prefix",1951 - 1952,1951,1952,Closed,Pre Access Recorder,1980-09-09 00:00:00
62583,C24021 PART 5,"Section 14, Ainslie - Multiple dwelling units",A292,"Correspondence files, single number series with 'C' [Commonwealth Departments] prefix",1952 - 1956,1952,1956,Closed,Pre Access Recorder,1980-09-09 00:00:00
62640,C26062 PART 3,University House - Contract with Howie Moffatt and Company,A292,"Correspondence files, single number series with 'C' [Commonwealth Departments] prefix",1950 - 1951,1950,1951,Closed,Pre Access Recorder,1980-09-09 00:00:00
62641,C26062 PART 4,University House - Contract with Howie Moffatt and Company,A292,"Correspondence files, single number series with 'C' [Commonwealth Departments] prefix",1951 - 1952,1951,1952,Closed,Pre Access Recorder,1980-09-09 00:00:00
62642,C26062 PART 5,University House - Contract with Howie Moffatt and Company,A292,"Correspondence files, single number series with 'C' [Commonwealth Departments] prefix",1952 - 1952,1952,1952,Closed,Pre Access Recorder,1980-09-09 00:00:00
62643,C26062 PART 5A,University House - Contract with Howie Moffatt and Company,A292,"Correspondence files, single number series with 'C' [Commonwealth Departments] prefix",1952 - 1952,1952,1952,Closed,Pre Access Recorder,1980-09-09 00:00:00
62644,C26062 PART 6,University House - Contract with Howie Moffatt and Company,A292,"Correspondence files, single number series with 'C' [Commonwealth Departments] prefix",1952 - 1953,1952,1953,Closed,Pre Access Recorder,1980-09-09 00:00:00
62645,C26062 PART 7,Australian National University. House - Contract with Howie Moffatt and Company,A292,"Correspondence files, single number series with 'C' [Commonwealth Departments] prefix",1953 - 1954,1953,1954,Closed,Pre Access Recorder,1980-09-09 00:00:00
62646,C26062 PART 8,Australian National University. House - Contract with Howie Moffatt and Company,A292,"Correspondence files, single number series with 'C' [Commonwealth Departments] prefix",1954 - 1954,1954,1954,Closed,Pre Access Recorder,1980-09-09 00:00:00
62647,C26062 PART 9,Australian National University Houses - University House - Contract with Howie Moffatt and Company,A292,"Correspondence files, single number series with 'C' [Commonwealth Departments] prefix",1954 - 1955,1954,1955,Closed,Pre Access Recorder,1980-09-09 00:00:00
62665,34,"Contract for supply, delivery and erection of Bullion Lift at Perth.",A295,"Contract agreements, single number series",1930 - 1931,1930,1931,Closed,Pre Access Recorder,1979-10-31 00:00:00
62666,38,Contract for supply and installation of lifts in Commonwealth Bank at Perth,A295,"Contract agreements, single number series",1930 - 1931,1930,1931,Closed,Pre Access Recorder,1979-11-01 00:00:00
62667,55,Contract for supply and delivery of lift cars at Commonwealth Bank in Perth,A295,"Contract agreements, single number series",1932 - 1932,1932,1932,Closed,Pre Access Recorder,1979-11-01 00:00:00
62785,935,"Contract for alterations and additions to Canberra Telephone Exchange, No 1 Secretariat",A295,"Contract agreements, single number series",1939 - 1944,1939,1944,Closed,Pre Access Recorder,1979-11-06 00:00:00
62850,WHOLE SERIES,Papers relating to the disposal of Plant Henderson and Flinders Naval Base,A356,"Papers relating to the disposal of Plant, Henderson & Flinders Naval Base",1924 - 1924,1924,1924,Closed,Pre Access Recorder,1975-10-07 00:00:00
64727,G1939/95,Crown Solicitor's Opinions,A427,"Correspondence files, annual single number series with 'G' (general staff and establishment) prefix",1939 - 1939,1939,1939,Closed,Pre Access Recorder,1977-11-23 00:00:00
65454,5117,[Home Office suspect index],A373,"Correspondence files, single number series [Main correspondence files series of the agency]",1946 - 1950,1946,1950,Closed,33(1)(b),1980-11-26 00:00:00
65737,E1920/1799 PART 1,Papers concerning question of proportional representation,A406,"Correspondence files, annual single number series with 'E' prefix",1918 - 1920,1918,1920,Closed,Pre Access Recorder,1987-04-01 00:00:00
65841,20,Empty folder,A414,"Correspondence files, single number series with occasional sub-numbering",01 Jan 1800 - 01 Jan 1800,1800,1800,Closed,Pre Access Recorder,1972-11-27 00:00:00
65847,24,Empty Folder,A414,"Correspondence files, single number series with occasional sub-numbering",01 Jan 1800 - 01 Jan 1800,1800,1800,Closed,Pre Access Recorder,1972-11-21 00:00:00
66297,1939/363,"Internal check. Amendment to booklet on Receipts, Refunds, Drawback (FILE cover only)",A425,"Correspondence files, annual single number series [Main correspondence files series of the agency]",01 Jan 1800 - 01 Jan 1800,1800,1800,Closed,Pre Access Recorder,1979-04-27 00:00:00
66308,1939/626,Class Machinery etc. Kneading Machine for Macaroni Machine,A425,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1931 - 1939,1931,1939,Closed,Pre Access Recorder,1979-04-19 00:00:00
66781,1929/7,"Income Tax Assessment Act 1922-28. Taxability of remuneration attributable to service, outside Australia.",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-06 00:00:00
66782,1929/9,Income Tax Assessment Act. See. 65 - Tax payable by absentee Shareholders,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-06 00:00:00
66786,1929/21,"Dr Bretherton formerly Medical Officer, New Guinea - claim of",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-06 00:00:00
66787,1929/22,Commonwealth Electoral Act 1918-1928 Sec. 161 (d) Poster exhibited under authority of G.S. McLean,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-06 00:00:00
66788,1929/23,Seymour (Vic) Railway Station. Proposed erection of wicket gate in lieu of Cattle pit at.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-06 00:00:00
66804,1929/93,"Income Tax Assessment Act. 1922/25 - Sale of Sheep in Wool ""Erudina"" Station, S.A.",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-05-04 00:00:00
66811,1929/136,Income Act Assessment Act 1922/25-1922/27 Penfolds Wines Ltd.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-05-04 00:00:00
66826,1929/166,Contract with D. Berecry for erection of cottage for FCC [Federal Capital Commission] proposal for cancellation of contract,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-05-04 00:00:00
66862,1929/288,"Navigation Act, 1912-1926. Power to Cancel or Suspend Engineers' Certificate ""Yarra"" - ""Lady Isobel"" Collission.",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-01-17 00:00:00
66869,1929/301,Income Tax Ass. Act 1922-28 Estate of late Henry Berry. Legacy to W.B. McCutcheon,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-15 00:00:00
66910,1929/394 ATTACHMENT 2,Abrahams. Opinions.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1927 - 1928,1927,1928,Closed,Pre Access Recorder,1977-02-02 00:00:00
66911,1929/394 ATTACHMENT 3,"Legal opinions expressed by O Dixon, E Gorman and E Mitchell in Abrahams Bros case",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1928 - 1928,1928,1928,Closed,Pre Access Recorder,1977-02-02 00:00:00
66967,1929/441,"Leases Ord. 1927/28 of Territory for Seat of Govt. Whether Public Trustee of N.S.W. can administer Estate of J. Bradbury, a deceased lessee.",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1977-10-25 00:00:00
66973,1929/477,"Commonwealth Housing Act, 1927/28 FCT (Federal Capital Territory) - advance to person who already owns a house.",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1977-10-26 00:00:00
66975,1929/480,Federal Capital Commission - Liability for injuries to passenger whose finger caught in a nut on a Motor Omnibus,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1977-10-27 00:00:00
66976,1929/481,Sarang Plantations Ltd - Question of recovery of debt due to Custodian of Expropriated Property.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1977-10-27 00:00:00
66978,1929/488,Claim of Yellow Cabs of Australia Ltd. for damage done to Yellow Cab by Defence Department Tractor.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1977-10-28 00:00:00
66979,1929/489,"Musgrove's Ltd., Perth, West Australia - Income Tax Assessment Act 1922/28",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1977-09-28 00:00:00
66980,1929/493,Income Tax Assessment Act 1922/28: The Young Men's Christian Association.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1977-10-28 00:00:00
67017,1929/590,MARINE INSURANCE ON FURNITURE AND EFFECTS.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-02-06 00:00:00
67025,1929/1448,Treaty of Peace Regs. question whether the Public Trustee should charge commission under Reg 62 in respect of plantations New Mobisberg and others.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-01-30 00:00:00
67026,1929/1449,"C'wealth Electoral Act 1918/28 Sec. 170 Alleged Offences by W. & C. Campbell, Wollongong, N.S.W.",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-01-30 00:00:00
67073,1929/1217,"Cargo Salved ex S.S. ""Rio Claro""",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-01-30 00:00:00
67075,1929/1227,Re. Ex No.2134 War Worker C. Burns,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-01-30 00:00:00
67076,1929/1228,"Income Tax Assessment Act 1922-28 ""Kansas"" General Average Fund.",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-01-30 00:00:00
67085,1929/1250,Gift of Land at Hunters Hill N.S.W. by Committee of DR H.S. Lloyd Memorial Fund for Drill Hall purposes.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-01-30 00:00:00
67092,1929/1259,War Service Homes Act 1918-27. Sections 18 and 19. Applicant J.S. Middleton. Substitution of new Contract of Sale for existing Contract of Sale,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-01-30 00:00:00
67123,1929/851,Naval Financial Regs. (S.R. 198 of 1926) Reg. 42 Payment of dependant allowance to mother of Telegraphist W.E. Taylor.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-01-24 00:00:00
67124,1929/852,"Superannuation Act 1922/4 Sect. 60(1). Late Squadron Leader F.E. Sandford, RAAF",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-01-24 00:00:00
67241,1929/00664,Land Tax Assessment Act 1920/28 Estate of Sir S. Fraser decd.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-12 00:00:00
67246,1929/00675,Australian Military Regulations Reg 201 Licences to effect installations at Liverpool Camp.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-12 00:00:00
67257,1929/703,"Telephone Regs, Reg B. Irregular Telephone Service - A.J. Lucas, Sydney",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-12 00:00:00
67278,1929/748,Attorney-General's Department: Income Tax Assessment Act 1922-1928 - Question of Power to make valid Regulations under Section 16C,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-07 00:00:00
67289,1929/793,Attorney-General's Department: Income Tax Assessment Act 1922-1928 - Taxability of Pensions paid to Ex - employees,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-07 00:00:00
67305,1929/810,Case of F. U'Ren. Superannuation.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1928 - 1929,1928,1929,Closed,Pre Access Recorder,1975-01-24 00:00:00
67408,1929/1893,Motor Vehicles (Special Licences) Act 1928 of South Australia - Licensing of Motor Vehicles used by PMG Dept.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-09-08 00:00:00
67409,1929/1894,Louie Gut - Immigration Act prosecution,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-09-08 00:00:00
67416,1929/1905,Income Tax assessment Act - Estate of Arthur Williams (Decd),A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-09-08 00:00:00
67430,1929/1954,Trading Hours Ordinance - FCT [Federal Capital Territory],A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1926 - 1929,1926,1929,Closed,Pre Access Recorder,1972-05-15 00:00:00
67444,1929/2020,"Customs Act, 1901-25, Sec. 234(e). J. Reid and nephews, Brisbane. Steam Crane - value for duty.",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-05 00:00:00
67445,1929/2021,"Australian Soldiers Repatriation Act, 1920-29, Part 111, Div. 3 - Jurisdiction of Assessment Appeal Tribunal to determine question under 5th Schedule to Act.",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-05 00:00:00
67446,1929/2027,"Commonwealth Electoral Act, 1918-28. Proscn. of R.W. Hill and A.A. Townsend Question of Appeal",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-05 00:00:00
67451,1929/2033,Whether the F.C.C. Federal Capital Commission can divulge the contents of a prescription for a rabbit poison purchased by it.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-01-23 00:00:00
67452,1929/2034,"Gaming & Betting Act, 1906 sec. 20 (N.S.W.) Canberra Turf Club & bet owing by A.J. Ross",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-01-23 00:00:00
67454,1929/2035,General Conditions of Building Contracts. Assignment or moneys payable under contract.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-05 00:00:00
67456,1929/2037,"Constitution of the C'wealth, sec. 114. Liability of C'wealth for rates. Lease of property from Launceston Marine Board for Naval Drill Hall purposes. Rates claimed by Launceston City Council. Agreement by C'wealth to pay Rates.",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-05 00:00:00
67460,1929/2049,"Estate Duty Assessment Act, 1914-28, Sec 8 (7)",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-05 00:00:00
67461,1929/2050,"Bankruptcy Act, 1925-1928 Audit of Trustees' Accounts.",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1976-04-05 00:00:00
67499,1929/2421,Territory for Seatof Govt. Depasturing of Stock on Public Roads under agreement for letting of grazing. Liability of Commission for Accident,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1972-05-15 00:00:00
67522,1929/2642,"Contributions to Superannuation Fund - N.S.W. ""Public Service (Superannuation) Act 1903.",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1904 - 1904,1904,1904,Closed,Pre Access Recorder,1977-05-31 00:00:00
67598,1929/2827,"""Dorothy H. Sterling"" Sale and Transfer of ownership. Pass to proceed to another British port.",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-01-23 00:00:00
67603,1929/2835,Agreement between the FCC and Monolyse Constructions (Vic and South Australia) Ltd. Whether the Commission can deduct amount due for goods supplied from moneys due under the agreement.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-01-23 00:00:00
67604,1929/2836,Order for payment of alimony pendente site maintenance and costs and decree nisi. Are they Judgements under Sec. 64 of C'wealth P.S. Act 1922/28. Case of M. H. Clarke,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1975-01-23 00:00:00
67608,1929/2850,Workmen's Compensation Act - 1912. FCT [Federal Capital Territory]. Whether the Federal Capital Commission should pay the expenses of an operation.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1929 - 1929,1929,1929,Closed,Pre Access Recorder,1972-05-15 00:00:00
68257,1946/2235,Transport. Bus Passes. Returned Soldiers. Part 2,A431,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1944 - 1948,1944,1948,Closed,Pre Access Recorder,1979-06-22 00:00:00
68542,1947/792,North Australia Development Committee. 5th Meeting - 13th and 14th March 1947,A431,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1947 - 1947,1947,1947,Closed,Pre Access Recorder,1980-02-26 00:00:00
68985,1948/1124,International Meteorological Organisation - Meeting of Executive Council at Oslo August 1948,A431,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1948 - 1948,1948,1948,Closed,Pre Access Recorder,1980-03-19 00:00:00
69069,1948/1592,Iron Ore Investigation - Part file only - Main Portion transferred to Dept. Supply & Development.,A431,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1941 - 1943,1941,1943,Closed,Pre Access Recorder,1987-04-22 00:00:00
69185,1931/01920,"re Publication ""Kangaroo"" Appln. for registration as newspaper",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1931 - 1931,1931,1931,Closed,Pre Access Recorder,1977-05-23 00:00:00
69208,1931/01995,Printing of telephone directories : W.A.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1931 - 1931,1931,1931,Closed,Pre Access Recorder,1977-05-23 00:00:00
69236,1931/2059,Fourth Division Officers Association & PSB (No 28 of 1931),A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1931 - 1931,1931,1931,Closed,Pre Access Recorder,1976-04-13 00:00:00
69243,1931/2073,Income Tax Assessment Act 1922/31 Income Tax Acts 1930: Sec 7A: Bookmakers fees on Flemington Racecourse,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1931 - 1931,1931,1931,Closed,Pre Access Recorder,1976-04-13 00:00:00
69245,1931/2077,Sales Tax: Shell Co. of Australia Ltd.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1931 - 1931,1931,1931,Closed,Pre Access Recorder,1976-04-13 00:00:00
69266,1931/2128,FCT [Federal Capital Territory]: Loans under the Housing Ord to Rural Lessees: Whether the time within which it was provided the loan shd be repaid can be extended,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1931 - 1931,1931,1931,Closed,Pre Access Recorder,1976-04-08 00:00:00
69274,1931/02141,Sales Tax: Sales to State Government Depts.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1931 - 1933,1931,1933,Closed,Pre Access Recorder,1976-04-09 00:00:00
69305,1932/37,Wheat Bounty Act 1931 - Effect of South Australian Farmers' Relief Act 1931 and the South Australian Debt Adjustment Acts 1929 and 1930 on payments to growers.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1932 - 1932,1932,1932,Closed,Pre Access Recorder,1976-06-01 00:00:00
69323,1932/232,Sales Tax Asst. Acts 1930-31. Massey Harris Co. Ltd. - H.V. McKay Massey Harris Ltd.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1932 - 1933,1932,1933,Closed,Pre Access Recorder,1977-10-06 00:00:00
69324,1932/233,Sales Tax Asst. Sets Securities Change of Companys name Austin Distributors Ltd.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1932 - 1932,1932,1932,Closed,Pre Access Recorder,1977-10-06 00:00:00
69325,1932/234,Advertising in Official Public Telephone Cabinets - Agreement between PMG and Interstate Advertising Company Ltd - Deed of Charge to Debenture Holders Cancellation of contract,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1932 - 1932,1932,1932,Closed,Pre Access Recorder,1977-10-06 00:00:00
69332,1932/250,Post and Telegraph Act 1901/23 Sec 117A N.S.W. Govt. Private Branch Exchange. Private Telephone Directory.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1932 - 1932,1932,1932,Closed,Pre Access Recorder,1977-10-06 00:00:00
69341,1932/265,"Customs Security, Liquidation of Principal Subscriber, a Company. Position of Principal Subscriber and Surety.",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1932 - 1932,1932,1932,Closed,Pre Access Recorder,1977-10-06 00:00:00
69343,1932/270,"Whether memorandum of Lease under the Real Property Act, 1886, of S.A. is liable to stamp Duty under Stamp Duty Ord. 1917-29 and if so under what heading",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1932 - 1932,1932,1932,Closed,Pre Access Recorder,1977-10-06 00:00:00
69347,1932/284,Repatriation Act - Case of E.J. Hill,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1931 - 1932,1931,1932,Closed,Pre Access Recorder,1977-10-06 00:00:00
69358,1932/315,FCT [Federal Capital Territory]. Whether C'Wealth is liable to pay compensation to a person for injuries sustained through falling over a hoop fenced to protect a lawn at Kingston.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1932 - 1932,1932,1932,Closed,Pre Access Recorder,1977-10-06 00:00:00
69364,1932/326,Reduction of Rents Act 1931 W.A. Premises held under lease by C'Wealth Leases entered into after Commencement of Act. Rent reducted by agreement. Reduction less than that provided by Act. How leases should be dealt with,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1932 - 1932,1932,1932,Closed,Pre Access Recorder,1977-10-06 00:00:00
69370,1932/336,Whether Commonwealth can legally refuse to grant the right to prospect for minerals on Defence Reserves.,A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1932 - 1932,1932,1932,Closed,Pre Access Recorder,1976-04-08 00:00:00
69375,1932/345,"Case of Win McAuliff, Brisbane. Proposed Electoral Prosecution.",A432,"Correspondence files, annual single number series [Main correspondence files series of the agency]",1932 - 1932,1932,1932,Closed,Pre Access Recorder,1976-04-09 00:00:00
