barcode,series,control symbol,title,contents dates,contents start year,contents end year,original access status,original access decision reasons,original access decision date,current access status,current access decision reasons,current access decision date,days closed,years closed,url
552198,A1838,766/1 PART 22,China - Economic Relations with Australia,1974 - 1975,1974,1975,Closed,Withheld pending adv,2012-02-27 00:00:00,Open,,2017-10-18 00:00:00,2060,5 years 234 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=552198
553131,A1838,528/1/4 PART 5,Hong Kong - Communist Activities within the Colony,1967 - 1967,1967,1967,Closed,Withheld pending adv,2010-06-11 00:00:00,Open with exception,33(1)(a),2017-05-17 00:00:00,2532,6 years 341 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=553131
557875,A1838,3020/10/1 PART 5,North Vietnam - Relations with Australia - General,1974 - 1974,1974,1974,Closed,Withheld pending adv,2016-05-30 00:00:00,Open,,2017-01-25 00:00:00,240,0 years 240 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=557875
572269,A1838,914/8 PART 2,United Nations - Oman - Security Council,1963 - 1965,1963,1965,Closed,Withheld pending adv,2016-07-01 00:00:00,Open,,2017-06-29 00:00:00,363,0 years 363 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=572269
581455,A1838,69/1/1/16/1 PART 9,USSR - Foreign Policy - Communist International [Comintern] Front Organisations - World Peace Council,1967 - 1969,1967,1969,Closed,Withheld pending adv,2014-12-01 00:00:00,Open with exception,33(1)(a),2017-10-27 00:00:00,1061,2 years 331 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=581455
548577,A1838,3080/12/3 PART 7,Papua New Guinea - Relations with Japan,1974 - 1974,1974,1974,Closed,Withheld pending adv,2017-01-03 00:00:00,Open with exception,33(1)(a),2017-11-23 00:00:00,324,0 years 324 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548577
549645,A1838,3020/2/1 PART 23,North Vietnam - Political - General,1974 - 1975,1974,1975,Closed,Withheld pending adv,2011-04-27 00:00:00,Open with exception,33(1)(a),2017-04-13 00:00:00,2178,5 years 352 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=549645
550710,A1838,3034/12/1 PART 14,Indonesia - Armed Forces & Defence Interests,1973 - 1974,1973,1974,Closed,Withheld pending adv,2010-05-17 00:00:00,Open with exception,33(1)(a),2017-02-14 00:00:00,2465,6 years 274 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=550710
551565,A1838,739/3 PART 5,Australia - Shipping,1968 - 1973,1968,1973,Closed,Withheld pending adv,2011-04-20 00:00:00,Open,,2017-01-12 00:00:00,2094,5 years 268 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=551565
553006,A1838,67/2/2/1 PART 2,UK - Political Developments - Colonial Policy Northern Ireland,1972 - 1972,1972,1972,Closed,Withheld pending adv,2014-02-10 00:00:00,Open with exception,33(1)(a),2017-02-16 00:00:00,1102,3 years 6 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=553006
553121,A1838,528/1 PART 3,Pacific Affairs - Hong Kong - General,1964 - 1967,1964,1967,Closed,Withheld pending adv,2012-06-25 00:00:00,Open with exception,33(1)(a),2017-06-29 00:00:00,1830,5 years 4 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=553121
546029,A1838,915/7 PART 3,United Nations - Political Questions - Vietnam - including Item on Violation of Human Rights in South Vietnam,1966 - 1966,1966,1966,Closed,Withheld pending adv,2014-12-11 00:00:00,Open,,2017-12-22 00:00:00,1107,3 years 11 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=546029
547906,A1838,3103/11/109 PART 1,Japan - Relations with Singapore,1963 - 1973,1963,1973,Closed,33(1)(a) | Withheld pending adv,2011-02-11 00:00:00,Open with exception,33(1)(a),2017-06-21 00:00:00,2322,6 years 131 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=547906
548229,A1838,3107/40/161 PART 21,Communist China - Relations with United States of America,1971 - 1971,1971,1971,Closed,Withheld pending adv,2011-12-07 00:00:00,Open with exception,33(1)(a),2017-06-30 00:00:00,2032,5 years 206 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548229
548249,A1838,3107/40/161 PART 35,China - Relations with United States of America,1975 - 1975,1975,1975,Closed,Withheld pending adv,2011-12-07 00:00:00,Open with exception,33(1)(a),2017-08-14 00:00:00,2077,5 years 251 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548249
548316,A1838,3107/16/3 PART 3,China - Economic - 3rd 5 year Plan & Current Assessment of Chinese Economy - General,1971 - 1972,1971,1972,Closed,Withheld pending adv,2016-04-18 00:00:00,Open with exception,33(1)(a),2017-01-24 00:00:00,281,0 years 281 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548316
583173,A1838,3027/2/1 PART 25,Malaysia - Political - General [3cm],1965 - 1966,1965,1966,Closed,33(1)(b) | 33(1)(a) | Withheld pending adv,2011-07-04 00:00:00,Open with exception,33(1)(a),2017-09-07 00:00:00,2257,6 years 66 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=583173
583370,A1838,69/1/4/2 PART 38,Union of Soviet Socialist Republics - Relations with United States of America,1972 - 1973,1972,1973,Closed,Withheld pending adv,2014-12-12 00:00:00,Open with exception,33(1)(a),2017-11-29 00:00:00,1083,2 years 353 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=583370
583564,A1838,73/1/3/11 PART 2,Yugoslavia - Foreign Policy - Relations with Australia - Visitors to Australia,1975 - 1975,1975,1975,Closed,Withheld pending adv,2015-11-11 00:00:00,Open with exception,33(1)(a),2017-10-12 00:00:00,701,1 years 336 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=583564
583580,A1838,73/1/6 PART 13,Yugoslavia - Non Aligned Nations Conference,1973 - 1973,1973,1973,Closed,Withheld pending adv,2010-07-20 00:00:00,Open with exception,33(1)(a),2017-02-20 00:00:00,2407,6 years 216 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=583580
583709,A1838,3034/7/8 PART 3,Indonesia - Territorial Waters,1960 - 1965,1960,1965,Closed,Withheld pending adv,2011-11-29 00:00:00,Open with exception,33(1)(a),2017-05-17 00:00:00,1996,5 years 170 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=583709
584329,A1838,739/3 PART 4,Australia - Economic - Shipping,1967 - 1970,1967,1970,Closed,Withheld pending adv,2011-04-21 00:00:00,Open with exception,33(1)(a),2017-01-12 00:00:00,2093,5 years 267 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=584329
5845083,A2539,B1988/116,Law of the Sea Preparatory Commission (6th Resumed Session) - Confidential Report of the Australian Delegation - New York 15 August - 2 September 1988,1988 - 1988,1988,1988,Closed,Withheld pending adv,2016-07-04 00:00:00,Open,,2017-07-12 00:00:00,373,1 years 8 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5845083
584517,A1838,840/13 PART 2,New Hebrides - Relations with Australia,1969 - 1971,1969,1971,Closed,Withheld pending adv,2011-08-12 00:00:00,Open with exception,33(1)(a),2017-02-16 00:00:00,2015,5 years 189 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=584517
5845493,A2539,B1988/164,Law of the Sea Preparatory Commission (6th Resumed Session) Confidential Report of the Australian Delegation - New York 15 August - 2 September 1988,1988 - 1988,1988,1988,Closed,Withheld pending adv,2016-07-04 00:00:00,Open,,2017-07-13 00:00:00,374,1 years 9 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5845493
586404,A1838,3107/9/1 PART 1,China - Economic - Agriculture - General,1955 - 1963,1955,1963,Closed,Withheld pending adv,2016-05-04 00:00:00,Open with exception,33(1)(a),2017-01-20 00:00:00,261,0 years 261 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=586404
587543,A1838,69/1/3/6/1 PART 9,USSR - Foreign Policy - Relations with Australia - Soviet Visitors,1971 - 1973,1971,1973,Closed,Withheld pending adv,2016-06-15 00:00:00,Open with exception,33(1)(a),2017-10-30 00:00:00,502,1 years 137 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=587543
587940,A1838,73/1/3 PART 13,Yugoslavia - Relations with Australia,1971 - 1971,1971,1971,Closed,Withheld pending adv,2016-05-25 00:00:00,Open,,2017-01-18 00:00:00,238,0 years 238 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=587940
587999,A1838,73/1/6 PART 5,Yugoslavia - Non-Aligned Nations Conference,1970 - 01 Jan 1800,1970,1800,Closed,Withheld pending adv,2010-07-01 00:00:00,Open with exception,33(1)(a),2017-02-23 00:00:00,2429,6 years 238 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=587999
588024,A1838,169/10/11/2/5 PART 4,India Relations with Australia Visit by Australian Prime Minister,1973 - 1973,1973,1973,Closed,Withheld pending adv,2013-11-12 00:00:00,Open with exception,Withheld pending adv,2017-06-29 00:00:00,1325,3 years 229 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=588024
589048,A1838,169/11/52 PART 13,India - Relations with USSR,1971 - 1972,1971,1972,Closed,Withheld pending adv,2016-04-19 00:00:00,Open with exception,33(1)(a),2017-02-14 00:00:00,301,0 years 301 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=589048
589882,A1838,189/2/6/4 PART 8,Pakistan States - East Pakistan,1971 - 01 Jan 1800,1971,1800,Closed,Withheld pending adv,2014-05-26 00:00:00,Open with exception,33(1)(a),2017-07-26 00:00:00,1157,3 years 61 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=589882
589976,A1838,3020/11/87/1 PART 1,North Vietnam - Chinese Communist aid to North Vietnam,1951 - 1974,1951,1974,Closed,33(1)(a) | Withheld pending adv,2015-07-28 00:00:00,Open with exception,33(1)(a),2017-02-23 00:00:00,576,1 years 211 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=589976
590154,A1838,3034/10/11/20 PART 4,Visit to Indonesia by Prime Minister - Mr [Edward] Gough Whitlam,1973 - 1973,1973,1973,Closed,Withheld pending adv,2013-11-12 00:00:00,Open,,2017-06-30 00:00:00,1326,3 years 230 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=590154
563325,A1838,1255/202,Diplomatic immunity from Legal Action,1959 - 1963,1959,1963,Closed,Withheld pending adv,2016-05-30 00:00:00,Open,,2017-01-25 00:00:00,240,0 years 240 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=563325
582831,A1838,3020/11/161/2 PART 24,North Vietnam - Relations with United States of America - Policy Aspects of the Vietnam War Settlement,1968 - 1968,1968,1968,Closed,Withheld pending adv,2015-11-12 00:00:00,Open with exception,33(1)(a),2017-02-07 00:00:00,453,1 years 88 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=582831
583177,A1838,3027/2/1 PART 27,Malaysia - Political - General [396pp],1967 - 1967,1967,1967,Closed,33(1)(b) | 33(1)(a) | Withheld pending adv,2011-07-04 00:00:00,Open with exception,33(1)(a),2017-05-24 00:00:00,2151,5 years 325 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=583177
5834399,A2539,B1989/173,Law of the Sea Preparatory Commission (7th Session) Confidential Report of the Australian Delegation - Kingston 27 February - 23 March 1989,1989 - 1989,1989,1989,Closed,Withheld pending adv,2016-07-04 00:00:00,Open,,2017-07-12 00:00:00,373,1 years 8 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5834399
5845089,A2539,B1988/122,Law of the Sea Preparatory Commission (6th Session) - Confidential Report of the Australian Delegation - Kingston 14 March - 8 April 1988,1988 - 1988,1988,1988,Closed,Withheld pending adv,2016-07-04 00:00:00,Open,,2017-07-18 00:00:00,379,1 years 14 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5845089
5845447,A2539,B1983/29,ANZUS Council Thirty Second Meeting - Brief for Australian Delegation - Washington 18-19 July 1983,1983 - 1983,1983,1983,Closed,Withheld pending adv,2013-11-28 00:00:00,Open with exception,33(1)(a),2017-03-09 00:00:00,1197,3 years 101 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5845447
5845462,A2539,B1984/19,ANZUS Council Thirty Third Meeting - Brief for Australian Delegation - Wellington July 1984,1984 - 1984,1984,1984,Closed,Withheld pending adv,2013-12-02 00:00:00,Open with exception,33(1)(a),2017-12-06 00:00:00,1465,4 years 4 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=5845462
6930094,A7452,A95,Defence co-operation with Indonesia - trucks,1980 - 1980,1980,1980,Closed,Withheld pending adv,2015-03-27 00:00:00,Open with exception,33(1)(a),2017-05-24 00:00:00,789,2 years 59 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=6930094
548743,A1838,3107/40/87 PART 13,China - Relations with Japan,1972 - 1972,1972,1972,Closed,Withheld pending adv,2015-12-07 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-10-10 00:00:00,673,1 years 308 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=548743
60169744,M4835,165,(7) Citizenship,Mar 1971 - Apr 1974,1971,1974,Closed,Withheld pending adv,2016-06-16 00:00:00,Open,,2017-04-13 00:00:00,301,0 years 301 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=60169744
60206828,A10028,803/1/1 PART 7,China - Economic - General economic assessments,1981 - 1981,1981,1981,Closed,Withheld pending adv,2014-12-19 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-06-30 00:00:00,924,2 years 194 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=60206828
60211618,A10028,801/12/30 PART 1,China : Internal Affairs - leadership national - Ch'Iao Kuan-Hua,15 Aug 1974 - 28 Jan 1977,1974,1977,Closed,Withheld pending adv,2015-12-21 00:00:00,Open with exception,33(1)(a),2017-02-01 00:00:00,408,1 years 43 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=60211618
589830,A1838,186/11/8 PART 9,Pakistan - Relations with Afghanistan,1974 - 1975,1974,1975,Closed,Withheld pending adv,2016-04-19 00:00:00,Open with exception,33(1)(a),2017-02-07 00:00:00,294,0 years 294 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=589830
6930165,A7452,A105,PHCIS Study Group to examine the implications of the judgement in the Munster/Walsh case,1981 - 1982,1981,1982,Closed,Withheld pending adv,2011-10-24 00:00:00,Not yet examined,,2017-09-14 00:00:00,2152,5 years 326 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=6930165
6930234,A7452,A155 PART 3,USSR Intelligence activities,1982 - 1983,1982,1983,Closed,Withheld pending adv,2012-12-04 00:00:00,Open with exception,33(1)(a) | 33(1)(d) | Closed period,2017-07-19 00:00:00,1688,4 years 227 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=6930234
6930312,A7452,A276,Biographical notes [Portion of title exempt],1979 - 1991,1979,1991,Closed,Withheld pending adv,2016-06-23 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-02-22 00:00:00,244,0 years 244 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=6930312
7557782,A4531,201/2/1L PART 1,Saigon - Laos - internal - political general,30 Sep 1964 - 11 Jan 1967,1964,1967,Closed,Withheld pending adv,2011-05-03 00:00:00,Open with exception,33(1)(a),2017-01-25 00:00:00,2094,5 years 268 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7557782
7557793,A4531,201/2/1NVN PART 2,Saigon - North Vietnam - political general,13 Dec 1968 - 30 Aug 1969,1968,1969,Closed,Withheld pending adv,2011-05-06 00:00:00,Open,,2017-05-12 00:00:00,2198,6 years 7 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7557793
7557874,A4531,201/2/7/2,Saigon - security - terrorism etc - atrocities,29 Aug 1969 - 21 Mar 1975,1969,1975,Closed,Withheld pending adv,2009-11-11 00:00:00,Open with exception,33(1)(a),2017-10-06 00:00:00,2886,7 years 329 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7557874
7569062,A4531,V201/2/1 PART 2,Saigon - Vietnam - political general situation [re Republic of Vietnam also known as South Vietnam],07 Jan 1956 - 11 Dec 1958,1956,1958,Closed,Withheld pending adv,2016-11-24 00:00:00,Open with exception,33(1)(a),2017-10-24 00:00:00,334,0 years 334 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7569062
7860477,A432,1972/3396 PART 35,Legality of French nuclear tests in Pacific,1974 - 1974,1974,1974,Closed,Withheld pending adv,2013-12-18 00:00:00,Open with exception,33(2)(a) | 33(2)(b),2017-02-13 00:00:00,1153,3 years 57 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7860477
7861779,A432,1972/3396 PART 40,Legality of French Nuclear Tests in the Pacific,1973 - 1975,1973,1975,Closed,Withheld pending adv,2013-12-18 00:00:00,Open with exception,33(2)(a) | 33(2)(b),2017-02-14 00:00:00,1154,3 years 58 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7861779
8267897,A9737,1991/3553 PART 1,China - COCOM (Coordinating Committee for Multilateral Export Controls),16 Jan 1989 - 26 May 1992,1989,1992,Closed,Withheld pending adv,2015-02-02 00:00:00,Open with exception,Withheld pending adv,2017-01-10 00:00:00,708,1 years 343 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8267897
6936077,A7942,P132,Pacific Islands Regiment - future size and role,1968 - 1971,1968,1971,Closed,Withheld pending adv,2015-01-12 00:00:00,Open,,2017-03-08 00:00:00,786,2 years 56 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=6936077
6946274,A6980,S201527,PROESTOS Leon,1966 - 1967,1966,1967,Closed,Withheld pending adv,2016-09-21 00:00:00,Open with exception,33(1)(a),2017-06-20 00:00:00,272,0 years 272 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=6946274
6946355,A6980,S202695,STONEHILL Harry Solomon,1964 - 1981,1964,1981,Closed,Withheld pending adv,2015-05-29 00:00:00,Open with exception,33(1)(a) | 33(1)(d),2017-03-29 00:00:00,670,1 years 305 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=6946355
6957252,A7942,L10,Training in foreign language service requirements,1946 - 1968,1946,1968,Closed,Withheld pending adv,2014-05-08 00:00:00,Open with exception,33(1)(a),2017-05-26 00:00:00,1114,3 years 18 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=6957252
6957266,A7942,S6 PART 6,Aircraft carrier - seaborne aircraft platform,1982 - 1982,1982,1982,Closed,Withheld pending adv,2015-01-14 00:00:00,Open with exception,33(1)(a),2017-05-26 00:00:00,863,2 years 133 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=6957266
8135216,A4531,222/1 PART 7,Saigon - North Vietnam - political general,26 Sep 1972 - 10 Sep 1974,1972,1974,Closed,Withheld pending adv,2010-06-28 00:00:00,Open with exception,33(1)(a),2017-01-20 00:00:00,2398,6 years 207 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8135216
8135236,A13256,2/5,Vientiane - annual post review,01 May 1962 - 04 Feb 1970,1962,1970,Closed,Withheld pending adv,2011-05-11 00:00:00,Open with exception,33(1)(a),2017-04-06 00:00:00,2157,5 years 331 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8135236
8241776,A1575,74/456,Offshore boundaries - proposed proclamations & maps,23 Jul 1974 - 31 Oct 1974,1974,1974,Closed,Withheld pending adv,2016-10-25 00:00:00,Open,,2017-02-27 00:00:00,125,0 years 125 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8241776
8256705,A9737,1990/3745 PART 2,Russia - Relations With Australia - Russian Far East,02 Jul 1987 - 10 Feb 1992,1987,1992,Closed,Withheld pending adv,2016-03-17 00:00:00,Open with exception,Withheld pending adv,2017-02-17 00:00:00,337,0 years 337 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8256705
8267631,A13883,350/1 PART 3,Singapore North Borneo - Sabah - political,10 Jul 1962 - 12 Aug 1968,1962,1968,Closed,Withheld pending adv,2011-08-29 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-10-18 00:00:00,2242,6 years 51 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8267631
6967133,A6980,S203679,"SALEMI, Ignazio - part 7",1977 - 1978,1977,1978,Closed,Withheld pending adv,2015-09-21 00:00:00,Open,,2017-10-06 00:00:00,746,2 years 16 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=6967133
6977933,A7942,I95 PART 4,Defence implications for Australia of a Soviet Naval presence in the Indian Ocean,1981 - 1983,1981,1983,Closed,Withheld pending adv,2014-05-07 00:00:00,Open with exception,33(1)(a),2017-05-24 00:00:00,1113,3 years 17 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=6977933
6977967,A7942,S193 PART 1,Multi-national peacekeeping force Sinai,1981 - 1982,1981,1982,Closed,Withheld pending adv,2013-10-14 00:00:00,Open with exception,Withheld pending adv,2017-10-27 00:00:00,1474,4 years 13 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=6977967
6987345,A6980,S251040,Refugee Policy - Part 4,1978 - 1979,1978,1979,Closed,Withheld pending adv,2012-06-06 00:00:00,Open,,2017-07-11 00:00:00,1861,5 years 35 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=6987345
7001036,A6980,S250166,Security screening - Spain,1962 - 1982,1962,1982,Closed,Withheld pending adv,2015-04-01 00:00:00,Open with exception,33(1)(a) | 33(1)(d),2017-01-23 00:00:00,663,1 years 298 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7001036
7010556,A2539,B1976/56,Brief for the Australian Delegation to the South Pacific Forum Meeting on Law of the Sea - Suva 12 to 14 October 1976,1976 - 1976,1976,1976,Closed,Withheld pending adv,2012-05-18 00:00:00,Open,,2017-11-07 00:00:00,1999,5 years 173 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7010556
7436512,A432,1967/2301,Extradition - Residents of Australia suspected of war crimes,1961 - 1987,1961,1987,Closed,33(2)(a) | 33(2)(b) | 33(1)(g) | Withheld pending adv,2015-11-25 00:00:00,Open,,2017-03-01 00:00:00,462,1 years 97 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7436512
7436546,A432,1988/11806,Draft cabinet memorandum - Acts of foreign interference - Yugoslav Intelligence Services,1988 - 1988,1988,1988,Closed,Withheld pending adv,2016-02-29 00:00:00,Open with exception,33(1)(a) | 33(1)(d) | 33(1)(g),2017-08-22 00:00:00,540,1 years 175 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7436546
8268753,A9737,1992/51655 PART 1,Indonesia - East Timor - Submissions to Ministers Briefs and Other Papers,06 Nov 1978 - 03 May 1989,1978,1989,Closed,Withheld pending adv,2015-01-12 00:00:00,Open with exception,33(1)(a),2017-10-19 00:00:00,1011,2 years 281 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8268753
8306330,A1209,1989/3471 PART 1,Request under the Archives Act for documents relating to Tokyo Rose - Iva Ikugo Toguri,1947 - 1986,1947,1986,Closed,Withheld pending adv,2014-11-27 00:00:00,Open with exception,33(1)(a) | 33(1)(d),2017-06-07 00:00:00,923,2 years 193 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8306330
7638338,A463,1984/1255,"Proposed tourist ship on Middleton or Elizabeth Reef near Lord Howe Island, New South Wales",Jul 1984 - May 1985,1984,1985,Closed,Withheld pending adv,2016-10-25 00:00:00,Open with exception,33(1)(a) | 33(1)(c) | 33(2)(a) | 33(2)(b),2017-11-01 00:00:00,372,1 years 7 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7638338
8296135,A1209,1981/316 PART 3,Australian relations with El Salvador,1982 - 1983,1982,1983,Closed,Withheld pending adv,2014-02-24 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-06-16 00:00:00,1208,3 years 112 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8296135
8306170,A1209,1989/2118 PART 1,John Friedrich - National Safety Council of Australia Victorian division - Law enforcement aspects,1989 - 1989,1989,1989,Closed,Withheld pending adv,2016-09-22 00:00:00,Open with exception,33(1)(a),2017-07-07 00:00:00,288,0 years 288 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8306170
8927383,A571,1969/728 PART 4,Double taxation agreements with other countries - Policy,1970 - 1971,1970,1971,Closed,Withheld pending adv,2013-05-31 00:00:00,Open with exception,33(1)(a) | 33(1)(j) | Withheld pending adv,2017-10-25 00:00:00,1608,4 years 147 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8927383
7115787,A6980,S250590,New Hebrides - Communist penetration from Australia,1967 - 1968,1967,1968,Closed,Withheld pending adv,2016-11-03 00:00:00,Open with exception,33(1)(a),2017-02-20 00:00:00,109,0 years 109 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7115787
7122203,A6980,S250238,"Olympic Games 1956 - Admission to Australia of teams, members, officials, visitors - Part 1",1951 - 1954,1951,1954,Closed,Withheld pending adv,2015-03-25 00:00:00,Open with exception,33(1)(a) | 33(1)(d),2017-01-30 00:00:00,677,1 years 312 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7122203
7128932,A6980,S250975,Security arrangements for the handling and storage of classified documents - Central Office,1950 - 1980,1950,1980,Closed,Withheld pending adv,2015-06-09 00:00:00,Open with exception,33(1)(a) | 33(1)(d),2017-12-11 00:00:00,916,2 years 186 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7128932
726900,A1209,1957/6044,"ANZAM Intelligence Meeting, Singapore, November 1956",1956 - 1957,1956,1957,Closed,33(1)(b) | 33(1)(a) | Withheld pending adv,1991-11-11 00:00:00,Open with exception,33(1)(a),2017-04-05 00:00:00,9277,25 years 146 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=726900
8126998,A10028,201/3 PART 1,China : Government - national leaders,1973 - 1974,1973,1974,Closed,Withheld pending adv,2010-08-27 00:00:00,Open with exception,33(1)(a),2017-01-20 00:00:00,2338,6 years 147 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8126998
8135318,A13256,201/2/1/3 PART 26,Vientiane - Laos military situation,25 Feb 1970 - 09 Jun 1975,1970,1975,Closed,Withheld pending adv,2011-05-09 00:00:00,Open with exception,33(1)(a),2017-05-17 00:00:00,2200,6 years 9 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8135318
9000250,A432,1972/109 PART 3,Double tax agreement - Australia-United States of America,1980 - 1981,1980,1981,Closed,Withheld pending adv,2016-11-15 00:00:00,Open with exception,33(1)(a),2017-04-21 00:00:00,157,0 years 157 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9000250
9009151,A1209,1977/1862 PART 5,Nuclear safeguards policy - France,1979 - 1980,1979,1980,Closed,Withheld pending adv,2012-05-10 00:00:00,Open with exception,33(1)(a),2017-02-07 00:00:00,1734,4 years 273 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9009151
9009693,A432,1972/3396 PART 36,Legality of French nuclear tests in Pacific,1974 - 1974,1974,1974,Closed,Withheld pending adv,2013-12-16 00:00:00,Open with exception,33(2)(a) | 33(2)(b) | Withheld pending adv,2017-03-01 00:00:00,1171,3 years 75 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9009693
9127956,A1209,1981/1123C PART 3,Commonwealth Heads of Government regional meeting 1978 - Hilton Bombing Call Out of Troops procedures,1978 - 1996,1978,1996,Closed,Withheld pending adv,2014-11-17 00:00:00,Open with exception,33(1)(a) | 33(1)(d),2017-02-01 00:00:00,807,2 years 77 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9127956
